"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.194598554E0,9.780005455E0,-3.459751606E-2,7.702445030E0,1.244899045E1
5.213855064E0,1.956949234E1,-9.264057159E0,7.363252640E0,2.286930858E1
5.233156366E0,4.002046585E0,-6.313805580E0,2.145338440E1,2.271845549E1
5.252444179E0,-4.691756248E0,-2.397196770E0,1.358767223E1,1.457339925E1
5.271767408E0,-6.967216015E0,1.794145346E0,-2.555391312E0,7.634859611E0
5.291067564E0,-2.843021631E0,4.488150597E0,-1.395617962E1,1.493322528E1
5.310355168E0,8.317775726E-1,5.496081352E0,-1.807800293E1,1.891330098E1
5.329582252E0,1.223274469E0,6.787043095E0,-1.168946457E1,1.357217508E1
5.348883554E0,-2.110194206E0,5.678003311E0,-3.809778690E0,7.155910484E0
5.368189335E0,1.045530558E0,2.274388790E0,-4.562932491E0,5.204453039E0
5.387493502E0,8.521218300E0,2.767938375E-1,-1.120124149E1,1.407677474E1
5.406747148E0,5.229915619E0,7.664405107E-1,-8.785867691E0,1.025333699E1
5.426035012E0,-1.171107769E0,1.451250315E0,-3.516674042E0,3.980529764E0
5.445358450E0,-3.184354067E0,1.057062745E0,-5.242574215E0,6.224313365E0
5.464659491E0,1.738239527E0,3.947062492E-1,-1.101840782E1,1.116165671E1
5.483947356E0,4.727311134E0,3.312345743E-1,-1.206563759E1,1.296290081E1
5.503173033E0,1.831080914E0,-3.550559282E-1,-7.681984901E0,7.905176409E0
5.522474335E0,-2.155336380E0,-7.949910164E-1,-3.934612751E0,4.556167592E0
5.541779856E0,2.073255181E-1,-1.751533985E0,-4.657938957E0,4.980687754E0
5.561085377E0,4.427206039E0,-3.125265598E0,-4.144408703E0,6.822284212E0
5.580337929E0,1.330106378E0,-3.436858177E0,1.361454964E0,3.928706750E0
5.599625793E0,-6.612480640E0,-1.689185977E0,8.151613235E0,1.063141796E1
5.618918189E0,-9.465230942E0,1.167651772E0,8.692064285E0,1.290371997E1
5.638249179E0,-3.397760630E0,2.660747290E0,1.109330463E1,1.190318282E1
5.657536835E0,-1.572205067E0,3.313806057E0,1.553089809E1,1.595813069E1
5.676763814E0,-3.923234463E0,3.095647097E0,1.127268124E1,1.233078026E1
5.696065116E0,2.113520861E0,2.276682377E0,7.018630981E0,7.675378422E0
5.715370950E0,7.013590813E0,7.935113907E-1,1.099404812E1,1.306480809E1
5.734675116E0,8.313050270E0,-2.230692387E0,1.875351524E1,2.063436763E1
5.753928710E0,8.757851124E-1,-3.575608015E0,2.230861282E1,2.261031133E1
5.773216575E0,-3.379738331E0,-1.264582872E0,1.220461369E1,1.272691621E1
5.792539804E0,-7.341134548E-1,2.971774936E-1,-1.247471809E0,1.477641006E0
5.811792304E0,5.616707206E-1,1.155948162E0,-9.183112144E0,9.272606905E0
5.831127616E0,-2.555637598E0,5.634192228E-1,-1.135240459E1,1.165014227E1
5.850354596E0,-6.469551086E0,1.185565472E0,-9.375037193E0,1.145216046E1
5.869655898E0,-1.631512761E0,1.414717793E0,-6.350831985E0,6.707930175E0
5.888961731E0,4.280312061E0,2.671536446E0,-5.403943062E0,7.393292835E0
5.908265846E0,1.831995010E0,2.390907049E0,-1.118925190E1,1.158757957E1
5.927519491E0,-1.518506408E0,1.412849665E0,-1.494416046E1,1.508740991E1
5.946807356E0,-1.483202815E0,5.264405608E-1,-1.419858170E1,1.428554348E1
5.966129439E0,-2.957525849E-1,3.544679284E-1,-1.136414337E1,1.137351624E1
5.985430741E0,1.032047153E0,4.140112996E-1,-8.960716248E0,9.029449726E0
6.004718606E0,8.299008012E-1,6.464698911E-1,-8.150804520E0,8.218410611E0
6.023958814E0,1.873624325E-2,1.841670275E-1,-8.187447548E0,8.189540029E0
6.043246679E0,-5.211818218E-1,-1.383848190E-1,-8.003002167E0,8.021148579E0
6.062552460E0,6.819679737E-1,-4.049828649E-1,-7.575465202E0,7.616873668E0
