"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.303456375E0,9.133856049E0,-4.537813568E0,5.161267090E-1,1.021202551E1
3.313481375E0,9.066496124E0,-4.721032562E0,5.516029358E-1,1.023688264E1
3.323505375E0,9.061406708E0,-4.991370392E0,5.917195129E-1,1.036209447E1
3.333529375E0,9.132209473E0,-5.374124451E0,7.152127075E-1,1.062026331E1
3.343553375E0,9.361382904E0,-5.776338043E0,8.566685486E-1,1.103337900E1
3.353577375E0,9.621691589E0,-6.073021088E0,9.005273438E-1,1.141356577E1
3.363601375E0,9.760453033E0,-6.192622375E0,8.336164856E-1,1.158921618E1
3.373625375E0,9.741143188E0,-6.090983734E0,7.171586609E-1,1.151104991E1
3.383650375E0,9.612261200E0,-5.898034973E0,6.777905273E-1,1.129786626E1
3.393674375E0,9.463470612E0,-5.723497925E0,7.403604126E-1,1.108439615E1
3.403698375E0,9.303303680E0,-5.528752899E0,7.741900635E-1,1.084978978E1
3.413722375E0,9.028624878E0,-5.277126160E0,8.349636841E-1,1.049101006E1
3.423746375E0,8.738378448E0,-5.062322845E0,9.557624817E-1,1.014395645E1
3.433770375E0,8.408464508E0,-4.917424164E0,1.166075134E0,9.810355091E0
3.443795375E0,8.069868622E0,-4.827760620E0,1.401834869E0,9.507638675E0
3.453819375E0,7.708819427E0,-4.734504547E0,1.605261841E0,9.187942961E0
3.463843375E0,7.394772491E0,-4.636009369E0,1.730850677E0,8.897813616E0
3.473867375E0,7.092700653E0,-4.572541351E0,1.806742859E0,8.630113367E0
3.483891375E0,6.792425079E0,-4.541106720E0,1.838476868E0,8.374884232E0
3.493915375E0,6.502028961E0,-4.469405823E0,1.837279358E0,8.101084153E0
3.503940375E0,6.262077942E0,-4.371359711E0,1.835932159E0,7.854492521E0
3.513968250E0,6.022725677E0,-4.202959900E0,1.752405853E0,7.550431960E0
3.523992250E0,5.798641663E0,-4.068389740E0,1.612746277E0,7.264777406E0
3.534016250E0,5.658383331E0,-3.971092072E0,1.504671021E0,7.074666709E0
3.544040250E0,5.530399475E0,-3.877087555E0,1.392853546E0,6.896170478E0
3.554064250E0,5.416935425E0,-3.763174438E0,1.273851013E0,6.717690649E0
3.564088250E0,5.355862427E0,-3.673810272E0,1.164129181E0,6.598283186E0
3.574113250E0,5.322332153E0,-3.637735291E0,1.087937622E0,6.537885428E0
3.584137250E0,5.277275848E0,-3.616180115E0,9.964778137E-1,6.474516741E0
3.594161250E0,5.205275574E0,-3.593427429E0,9.398954773E-1,6.394608510E0
3.604185250E0,5.130880280E0,-3.568878479E0,8.849597168E-1,6.312367206E0
3.614209250E0,5.134173431E0,-3.566483459E0,7.879614258E-1,6.300827271E0
3.624233250E0,5.157524872E0,-3.604803772E0,6.177653503E-1,6.322681952E0
3.634257250E0,5.177283783E0,-3.662433929E0,4.074526978E-1,6.354817649E0
3.644282250E0,5.174589386E0,-3.741469574E0,2.071691895E-1,6.388887928E0
3.654306250E0,5.189408569E0,-3.809577942E0,4.625381470E-2,6.437777940E0
3.664330250E0,5.247188416E0,-3.893852692E0,-3.188369751E-2,6.534224638E0
3.674354250E0,5.383704529E0,-4.058061218E0,-2.110610962E-2,6.741852918E0
3.684378250E0,5.627547455E0,-4.299958191E0,-3.891906738E-3,7.082298070E0
3.694402250E0,5.956114197E0,-4.579576721E0,6.436614990E-3,7.513179134E0
3.704427250E0,6.343358917E0,-4.888384552E0,5.014572144E-2,8.008559201E0
3.714451250E0,6.847360840E0,-5.248834991E0,1.472937012E-1,8.628923147E0
3.724475250E0,7.425758057E0,-5.624403992E0,2.987786865E-1,9.320143329E0
3.734499250E0,7.980803833E0,-5.917793884E0,3.594026184E-1,9.941965828E0
3.744523250E0,8.662635956E0,-6.331683197E0,3.375480652E-1,1.073524161E1
3.754547250E0,9.528136139E0,-7.009024658E0,2.535726929E-1,1.183114973E1
3.764572250E0,1.033615585E1,-7.788902893E0,1.619631958E-1,1.294331326E1
3.774596250E0,1.109013794E1,-8.492439880E0,1.017883301E-1,1.396864544E1
3.784620250E0,1.192480225E1,-9.114097137E0,1.393601990E-1,1.500956683E1
3.794644250E0,1.289897644E1,-9.662855988E0,2.359094238E-1,1.611862377E1
3.804668250E0,1.367406464E1,-9.911938019E0,3.776646423E-1,1.689287393E1
3.814692250E0,1.409034897E1,-9.649833069E0,6.102809143E-1,1.708887519E1
3.824717250E0,1.406624908E1,-8.861871643E0,6.917115784E-1,1.663942899E1
3.834741250E0,1.369606888E1,-7.750582581E0,7.711962891E-1,1.575590609E1
3.844765250E0,1.335268295E1,-6.757248230E0,1.014889526E0,1.499948487E1
3.854789250E0,1.297711395E1,-5.991740112E0,1.124910736E0,1.433777738E1
3.864813250E0,1.286305115E1,-5.604046326E0,1.017733612E0,1.406766511E1
3.874837250E0,1.300645294E1,-5.637726288E0,7.855664063E-1,1.419749592E1
3.884862250E0,1.310764252E1,-5.773493958E0,5.460644531E-1,1.433323799E1
3.894886250E0,1.309896057E1,-5.813311157E0,4.221221924E-1,1.433720830E1
3.904910250E0,1.311303131E1,-5.746549988E0,3.674858093E-1,1.432164351E1
3.914934250E0,1.301902679E1,-5.538632355E0,2.880010986E-1,1.415112899E1
3.924958250E0,1.287457718E1,-5.156626740E0,1.392105103E-1,1.386956800E1
3.934982250E0,1.272339157E1,-4.714745636E0,9.430389404E-3,1.356884698E1
3.945006250E0,1.250798950E1,-4.375401306E0,-8.427474976E-2,1.325145427E1
3.955031250E0,1.224109451E1,-4.177812195E0,-1.264869690E-1,1.293501096E1
3.965055250E0,1.194695618E1,-4.052672424E0,-7.708969116E-2,1.261585742E1
3.975079250E0,1.153995255E1,-3.861669617E0,-9.654922485E-2,1.216931875E1
3.985103250E0,1.103475311E1,-3.624113617E0,-2.341131592E-1,1.161700412E1
3.995127250E0,1.048494644E1,-3.442990265E0,-4.040098572E-1,1.104316566E1
4.005151250E0,9.885742493E0,-3.307222595E0,-4.288581848E-1,1.043309855E1
4.015176250E0,9.250613251E0,-3.214565277E0,-2.974314880E-1,9.797741624E0
4.025200250E0,8.608598328E0,-3.113824768E0,-1.146615601E-1,9.155163413E0
4.035224250E0,8.014932861E0,-3.002755737E0,1.065783691E-1,8.559617383E0
4.045248250E0,7.485034790E0,-2.883603516E0,3.257226562E-1,8.027889529E0
4.055272250E0,7.043153687E0,-2.784958649E0,5.129832458E-1,7.591123786E0
4.065296250E0,6.697672119E0,-2.729573822E0,6.583309937E-1,7.262422789E0
4.075321250E0,6.450536041E0,-2.731070709E0,7.646099854E-1,7.046473648E0
4.085345250E0,6.265670471E0,-2.731370087E0,8.735833740E-1,6.890729781E0
4.095369250E0,6.113137665E0,-2.710263977E0,9.572593689E-1,6.755170496E0
4.105393250E0,6.040838013E0,-2.683320007E0,1.044827271E0,6.692054556E0
4.115417250E0,6.082900543E0,-2.712658997E0,1.114432526E0,6.752936969E0
4.125441250E0,6.222260742E0,-2.785707092E0,1.125210114E0,6.909615803E0
4.135466250E0,6.373446350E0,-2.782264252E0,1.165476379E0,7.051251515E0
4.145490250E0,6.617588654E0,-2.755020905E0,1.171763306E0,7.263308407E0
4.155514250E0,6.943910065E0,-2.818638611E0,1.117725677E0,7.577065480E0
4.165538250E0,7.230414276E0,-2.843936005E0,1.068627777E0,7.842756399E0
4.175562250E0,7.527396698E0,-2.827919312E0,1.038091278E0,8.107802550E0
4.185586250E0,7.851323090E0,-2.853965149E0,1.069226532E0,8.422092181E0
4.195611250E0,8.199648743E0,-2.930755463E0,1.075363770E0,8.773823244E0
4.205635250E0,8.557404785E0,-3.088976440E0,1.094823303E0,9.163492248E0
4.215659250E0,8.925639038E0,-3.264411621E0,1.123114471E0,9.569994858E0
4.225683250E0,9.352401581E0,-3.500770111E0,1.210682373E0,1.005925238E1
4.235707250E0,9.836943970E0,-3.848347321E0,1.341061249E0,1.064770816E1
4.245731250E0,1.031834290E1,-4.225862274E0,1.460512848E0,1.124540839E1
4.255756250E0,1.080378342E1,-4.575834503E0,1.551523590E0,1.183499991E1
4.265780250E0,1.136331985E1,-4.922812958E0,1.617536316E0,1.248901715E1
4.275804250E0,1.191956314E1,-5.172044678E0,1.666484528E0,1.309974054E1
4.285828250E0,1.239736954E1,-5.345683594E0,1.654659119E0,1.360180140E1
4.295852250E0,1.290526337E1,-5.605243835E0,1.641187134E0,1.416538302E1
4.305876250E0,1.344369370E1,-6.027815094E0,1.632056122E0,1.482332831E1
4.315901250E0,1.408675644E1,-6.623875580E0,1.599124603E0,1.564831090E1
4.325925250E0,1.472308319E1,-7.185507660E0,1.469045105E0,1.644867145E1
4.335949250E0,1.519565048E1,-7.517217865E0,1.255439301E0,1.699977899E1
4.345973250E0,1.539668243E1,-7.650889893E0,1.038690033E0,1.722419296E1
4.355997250E0,1.526166321E1,-7.673941956E0,9.327104187E-1,1.710782563E1
4.366021250E0,1.481768646E1,-7.489675140E0,8.825646973E-1,1.662642434E1
4.376046250E0,1.410935944E1,-7.019053802E0,8.161029053E-1,1.577996083E1
4.386070250E0,1.324326050E1,-6.402336273E0,6.770420837E-1,1.472522476E1
4.396094250E0,1.237476654E1,-5.881269836E0,4.948709106E-1,1.371018158E1
4.406118250E0,1.161988632E1,-5.560786285E0,3.299139404E-1,1.288615325E1
4.416142250E0,1.106454117E1,-5.469176788E0,2.731819153E-1,1.234546858E1
4.426166250E0,1.075199112E1,-5.616320801E0,2.897973633E-1,1.213393402E1
4.436191250E0,1.061816940E1,-5.918392639E0,3.197351074E-1,1.216039158E1
4.446215250E0,1.054826477E1,-6.325545959E0,3.911366272E-1,1.230574700E1
4.456239250E0,1.053554123E1,-6.760391693E0,4.772076416E-1,1.252710070E1
4.466263250E0,1.055904236E1,-7.141798553E0,5.707630920E-1,1.276026773E1
4.476287250E0,1.055769516E1,-7.419171753E0,6.776408386E-1,1.292161885E1
4.486311250E0,1.053554123E1,-7.613617401E0,7.692503357E-1,1.302138798E1
4.496336250E0,1.050455566E1,-7.777676239E0,8.219407654E-1,1.309631719E1
4.506360250E0,1.039947418E1,-7.777975616E0,8.325686646E-1,1.301303725E1
4.516380250E0,1.019589752E1,-7.580985260E0,7.939489746E-1,1.273020105E1
4.526404250E0,9.972561951E0,-7.347770233E0,7.689509583E-1,1.241100338E1
4.536428250E0,9.740245056E0,-7.073540497E0,8.017327881E-1,1.206441563E1
4.546452250E0,9.502539368E0,-6.777456207E0,8.170010376E-1,1.170041272E1
4.556477250E0,9.255253601E0,-6.485263824E0,8.011340332E-1,1.132961526E1
4.566501250E0,8.994046783E0,-6.220464478E0,8.259823608E-1,1.096673619E1
4.576525250E0,8.765921173E0,-5.989794159E0,8.861572266E-1,1.065383887E1
4.586549250E0,8.529412994E0,-5.784720612E0,9.271719360E-1,1.034763385E1
4.596573250E0,8.243657227E0,-5.587430878E0,9.298663330E-1,1.000209576E1
4.606597250E0,7.924071808E0,-5.407804413E0,9.071136475E-1,9.636291701E0
4.616622250E0,7.568411407E0,-5.222040710E0,8.741821289E-1,9.236598660E0
4.626646250E0,7.194938049E0,-5.063220978E0,8.887019348E-1,8.842688015E0
4.636670250E0,6.822063446E0,-4.932542725E0,9.075627136E-1,8.467242613E0
4.646694250E0,6.438411255E0,-4.758155365E0,9.431886292E-1,8.061190157E0
4.656718250E0,6.111940155E0,-4.626129913E0,9.809101868E-1,7.727811801E0
4.666742250E0,5.800886993E0,-4.525539093E0,1.046024780E0,7.431349933E0
4.676767250E0,5.516927490E0,-4.411775665E0,1.116378479E0,7.151681925E0
4.686791250E0,5.297932892E0,-4.309837646E0,1.181343384E0,6.930971480E0
4.696815250E0,5.130880280E0,-4.238885193E0,1.206640778E0,6.763879219E0
4.706839250E0,5.027295685E0,-4.179907837E0,1.187779999E0,6.645009613E0
4.716863250E0,4.913083191E0,-4.120182037E0,1.164877625E0,6.516995193E0
4.726887250E0,4.824617157E0,-4.060007172E0,1.117725677E0,6.403897222E0
4.736912250E0,4.726421356E0,-3.997287598E0,1.023571472E0,6.274158552E0
4.746936250E0,4.668342133E0,-3.934118958E0,9.148974609E-1,6.173147301E0
4.756960250E0,4.673281860E0,-3.900738373E0,7.842192078E-1,6.137615414E0
4.766984250E0,4.709805908E0,-3.919000397E0,5.941145325E-1,6.155794659E0
4.777008250E0,4.713997192E0,-3.971840515E0,4.197271729E-1,6.178467246E0
4.787032250E0,4.707859955E0,-4.034111023E0,2.984793091E-1,6.207019172E0
4.797057250E0,4.800966339E0,-4.087849274E0,1.654060364E-1,6.307705496E0
4.807081250E0,4.924010468E0,-4.187242584E0,8.637039185E-2,6.464235406E0
4.817105250E0,5.132975922E0,-4.366419983E0,3.532653809E-2,6.739014263E0
4.827129250E0,5.350922699E0,-4.569248199E0,1.496887207E-3,7.036363058E0
4.837153250E0,5.597909088E0,-4.800517273E0,3.367996216E-2,7.374461783E0
4.847178250E0,5.895789642E0,-4.997657318E0,1.483415222E-1,7.730389342E0
4.857202250E0,6.369853821E0,-5.249733124E0,2.658471680E-1,8.258656688E0
4.867226250E0,6.891968079E0,-5.728587341E0,3.357518005E-1,8.968203064E0
4.877250250E0,7.349416809E0,-6.456822968E0,4.552033997E-1,9.793451915E0
4.887274250E0,7.973618774E0,-7.293433228E0,4.149371338E-1,1.081410826E1
4.897298250E0,8.689729614E0,-8.119116211E0,3.360511780E-1,1.189724250E1
4.907323250E0,9.437424774E0,-8.914861450E0,4.016148376E-1,1.298849628E1
4.917347250E0,9.960886230E0,-9.510921936E0,7.212002563E-1,1.379119358E1
4.927371250E0,1.045366150E1,-9.814340973E0,1.097068634E0,1.438067756E1
4.937395250E0,1.086455704E1,-9.773775330E0,1.358125763E0,1.467684535E1
4.947419250E0,1.103086121E1,-9.260043640E0,1.616338806E0,1.449278642E1
4.957443250E0,1.087159241E1,-8.280330963E0,1.868564301E0,1.379300311E1
4.967468250E0,1.073462723E1,-7.313491516E0,1.890867920E0,1.312610991E1
4.977492250E0,1.084809128E1,-6.849755859E0,1.669777679E0,1.293786680E1
4.987516250E0,1.111693222E1,-6.807393951E0,1.368903351E0,1.310727625E1
4.997540250E0,1.144085861E1,-6.901248779E0,1.146465912E0,1.341025222E1
5.007564250E0,1.178155014E1,-6.941215668E0,1.013692017E0,1.371178217E1
5.017588250E0,1.199276093E1,-6.928941193E0,1.006357269E0,1.388701896E1
5.027613250E0,1.213750992E1,-6.850055237E0,1.088686066E0,1.397954367E1
5.037637250E0,1.225022552E1,-6.761589203E0,1.156045990E0,1.404006967E1
5.047661250E0,1.236368958E1,-6.642436981E0,1.163081360E0,1.408316538E1
5.057685250E0,1.248403931E1,-6.453529816E0,1.068328400E0,1.409399198E1
5.067709250E0,1.255184830E1,-6.267616425E0,8.669970703E-1,1.405644319E1
5.077734250E0,1.252475464E1,-6.145919495E0,6.084846497E-1,1.396467181E1
5.087758250E0,1.243733643E1,-6.108048248E0,3.478765869E-1,1.386061358E1
5.097782250E0,1.225681183E1,-6.102360077E0,1.820214844E-1,1.369311384E1
5.107806250E0,1.195399155E1,-6.078858948E0,1.573228455E-1,1.341175568E1
5.117830250E0,1.149878815E1,-5.903872833E0,2.348616028E-1,1.292799301E1
5.127854250E0,1.089359665E1,-5.675597534E0,3.920347595E-1,1.228969270E1
5.137879250E0,1.028241760E1,-5.424868927E0,6.153703308E-1,1.164199275E1
5.147903250E0,9.638606415E0,-5.129533081E0,7.667056274E-1,1.094544110E1
5.157927250E0,8.962462463E0,-4.844974823E0,7.872129822E-1,1.021857224E1
5.167951250E0,8.304131470E0,-4.542004852E0,8.180488586E-1,9.500400596E0
5.177975250E0,7.693850555E0,-4.220323792E0,8.367599487E-1,8.815136782E0
5.187999250E0,7.203619995E0,-3.979474640E0,8.039781189E-1,8.268901998E0
5.198024250E0,6.822811890E0,-3.786076813E0,7.276368713E-1,7.836746463E0
5.208048250E0,6.526128845E0,-3.624113617E0,7.143145752E-1,7.498986767E0
5.218072250E0,6.305188293E0,-3.493435364E0,7.068301392E-1,7.242865379E0
5.228096250E0,6.194568329E0,-3.456911316E0,6.683601379E-1,7.125280198E0
5.238120250E0,6.192772064E0,-3.504811707E0,6.439608765E-1,7.144845453E0
5.248145250E0,6.309080200E0,-3.627406769E0,6.988966370E-1,7.311021088E0
5.258169250E0,6.494245148E0,-3.778292999E0,8.343649292E-1,7.559555732E0
5.268193250E0,6.663094025E0,-3.831582184E0,9.659413147E-1,7.746669390E0
5.278217250E0,6.840924225E0,-3.854933624E0,9.859996033E-1,7.913971994E0
5.288241250E0,7.027286682E0,-3.933669891E0,9.437873840E-1,8.108467892E0
5.298265250E0,7.269483032E0,-4.028722229E0,9.544152832E-1,8.365817048E0
5.308290250E0,7.513775024E0,-4.108805695E0,1.003962250E0,8.622472937E0
5.318314250E0,7.715106354E0,-4.161047058E0,1.060544586E0,8.829605512E0
5.328338250E0,7.942483521E0,-4.229754181E0,1.093176727E0,9.064706298E0
5.338362250E0,8.221652985E0,-4.338278503E0,1.178499298E0,9.370437491E0
5.348386250E0,8.569679260E0,-4.504133606E0,1.273851013E0,9.764697567E0
5.358410250E0,9.062155151E0,-4.771627350E0,1.395547943E0,1.033627774E1
5.368435250E0,9.621691589E0,-5.055437164E0,1.541344757E0,1.097771095E1
5.378459250E0,1.011341904E1,-5.284011841E0,1.695075073E0,1.153582703E1
5.388483250E0,1.063942520E1,-5.467979279E0,1.837279358E0,1.210255186E1
5.398507250E0,1.118743561E1,-5.609435120E0,1.938019867E0,1.266413830E1
5.408531250E0,1.160267212E1,-5.604196014E0,1.973496094E0,1.303547851E1
5.418556250E0,1.185130508E1,-5.421426086E0,1.895208893E0,1.316955237E1
5.428580250E0,1.202419556E1,-5.188660126E0,1.767225037E0,1.321463420E1
5.438604250E0,1.230890350E1,-5.220693512E0,1.634900208E0,1.346987917E1
5.448628250E0,1.288236099E1,-5.691015472E0,1.453028412E0,1.415818397E1
5.458652250E0,1.359203522E1,-6.433471527E0,1.181792450E0,1.508408468E1
5.468676250E0,1.422042847E1,-6.987619171E0,8.954379272E-1,1.586975792E1
5.478701250E0,1.457818451E1,-7.124883728E0,6.396199036E-1,1.623873595E1
5.488725250E0,1.459090805E1,-7.118147736E0,4.372407532E-1,1.624049890E1
5.498749250E0,1.428030396E1,-7.216792603E0,2.496807861E-1,1.600223475E1
5.508773250E0,1.377585297E1,-7.160659332E0,9.310638428E-2,1.552603735E1
5.518798042E0,1.307066940E1,-6.753955078E0,-4.266128540E-2,1.471258400E1
5.528823042E0,1.222971817E1,-6.216422882E0,-1.995350647E-1,1.372041305E1
5.538847042E0,1.145612686E1,-5.961053925E0,-2.980302429E-1,1.291765569E1
5.548871042E0,1.085348007E1,-5.986800385E0,-2.585124207E-1,1.239784809E1
5.558895042E0,1.043794418E1,-6.041885834E0,-1.586700439E-1,1.206151895E1
5.568919042E0,1.015548157E1,-6.186485138E0,-8.861572266E-2,1.189177266E1
5.578943042E0,9.939929810E0,-6.448290710E0,-4.535568237E-2,1.184840558E1
5.588968042E0,9.762848053E0,-6.727310486E0,3.742218018E-2,1.185627719E1
5.598992042E0,9.613758087E0,-6.961423645E0,1.616638184E-1,1.187063178E1
5.609016042E0,9.517807617E0,-7.146438904E0,2.644999695E-1,1.190504981E1
5.619040042E0,9.421857147E0,-7.272776184E0,3.315605164E-1,1.190691387E1
5.629064042E0,9.343719635E0,-7.410938873E0,4.282594299E-1,1.193358780E1
5.639088042E0,9.353748779E0,-7.559879150E0,5.167254639E-1,1.203791486E1
5.649113042E0,9.395362244E0,-7.623047791E0,5.641767883E-1,1.211205948E1
5.659137042E0,9.384285278E0,-7.530989227E0,6.030958557E-1,1.204758621E1
5.669161042E0,9.338779907E0,-7.356003113E0,6.471043396E-1,1.190555904E1
5.679185042E0,9.277706909E0,-7.125632172E0,6.527925110E-1,1.171651046E1
5.689209042E0,9.313033447E0,-6.953490143E0,6.015989685E-1,1.163810717E1
5.699234042E0,9.298813019E0,-6.764133911E0,5.312452698E-1,1.151102309E1
5.709258042E0,9.138197021E0,-6.506669312E0,5.132826233E-1,1.122973060E1
5.719282042E0,8.944050751E0,-6.304888916E0,5.168751526E-1,1.095512793E1
5.729306042E0,8.710087280E0,-6.121520233E0,5.427713013E-1,1.065988889E1
5.739330042E0,8.450976105E0,-5.946085052E0,5.348377991E-1,1.034702740E1
5.749354042E0,8.202941895E0,-5.799689484E0,5.703140259E-1,1.006230152E1
5.759379042E0,7.960895233E0,-5.665119324E0,6.035449219E-1,9.789468644E0
5.769403042E0,7.689659271E0,-5.529950409E0,6.098318481E-1,9.491212047E0
5.779427042E0,7.422614594E0,-5.419180756E0,6.248007202E-1,9.211574426E0
5.789451042E0,7.167844391E0,-5.331014099E0,6.354286194E-1,8.955527571E0
5.799475042E0,6.916367340E0,-5.240751801E0,6.518943787E-1,8.702102211E0
5.809500042E0,6.670728149E0,-5.143454132E0,7.294331360E-1,8.454927980E0
5.819524042E0,6.442901917E0,-5.065765686E0,8.089178467E-1,8.235734040E0
5.829548042E0,6.255491638E0,-4.991819458E0,8.963360596E-1,8.053127061E0
5.839572042E0,6.074967041E0,-4.931494904E0,9.472302246E-1,7.881758156E0
5.849596042E0,5.933660889E0,-4.879702606E0,9.928852844E-1,7.746331406E0
5.859621042E0,5.810467072E0,-4.830904083E0,1.004111938E0,7.622821173E0
5.869645042E0,5.683081970E0,-4.805157623E0,9.500743103E-1,7.502639646E0
5.879669042E0,5.610932007E0,-4.825515289E0,8.538244629E-1,7.449642408E0
5.889693042E0,5.520370331E0,-4.796775055E0,7.361691284E-1,7.350203025E0
5.899717042E0,5.389093323E0,-4.754562836E0,6.099815369E-1,7.212508029E0
5.909741042E0,5.273084564E0,-4.766837311E0,4.478686523E-1,7.122411467E0
5.919766042E0,5.204676819E0,-4.765490112E0,2.736309814E-1,7.062112341E0
5.929790042E0,5.149142303E0,-4.727169800E0,1.297801208E-1,6.991183280E0
5.939814042E0,5.106780396E0,-4.716541901E0,2.185455322E-2,6.951650964E0
5.949838042E0,5.080435181E0,-4.716691589E0,-3.727249146E-2,6.932488039E0
5.959862042E0,5.092709656E0,-4.727020111E0,-7.559280396E-2,6.948821845E0
5.969887042E0,5.136119385E0,-4.758754120E0,-9.954299927E-2,7.002526110E0
5.979911042E0,5.238656158E0,-4.800367584E0,-9.475296021E-2,7.106055545E0
5.989935042E0,5.408702545E0,-4.901557159E0,-7.858657837E-2,7.299691888E0
5.999959042E0,5.682932281E0,-5.096451874E0,-5.224136353E-2,7.633627590E0
6.009983042E0,6.046226807E0,-5.420378265E0,-2.020797729E-2,8.120207356E0
6.020007042E0,6.497238922E0,-6.008505249E0,-8.966354370E-2,8.850101044E0
6.030032042E0,6.979685669E0,-6.703509979E0,-1.963916016E-1,9.679443566E0
6.040056042E0,7.575596466E0,-7.291636963E0,-2.320175171E-1,1.051719846E1
6.050080042E0,8.122409363E0,-7.815397797E0,-3.733236694E-1,1.127800280E1
6.060104042E0,8.546926575E0,-8.297395477E0,-4.492158508E-1,1.192050840E1
6.070128042E0,8.917406158E0,-8.585995331E0,-3.803590393E-1,1.238483433E1
6.080152042E0,9.121880951E0,-8.439749451E0,-3.457809448E-1,1.243212159E1
6.090177042E0,9.174421692E0,-7.864196320E0,-2.787203979E-1,1.208690540E1
6.100201042E0,9.233848114E0,-7.130571899E0,-1.263372803E-1,1.166726051E1
6.110225042E0,9.373657379E0,-6.577322388E0,-6.047424316E-2,1.145121302E1
6.120249042E0,9.665849762E0,-6.451284485E0,-2.612068176E-1,1.162393875E1
6.130273042E0,1.004920258E1,-6.566245422E0,-4.897814941E-1,1.201423894E1
6.140298042E0,1.045964905E1,-6.760990448E0,-6.560856628E-1,1.247179612E1
6.150322042E0,1.086335953E1,-6.959627380E0,-7.107220459E-1,1.292107268E1
6.160346042E0,1.132559830E1,-7.176825714E0,-6.640191650E-1,1.342448977E1
6.170370042E0,1.172945847E1,-7.286996613E0,-5.358856201E-1,1.381910594E1
6.180394042E0,1.210712311E1,-7.217241669E0,-2.986289978E-1,1.409823345E1
6.190419042E0,1.248194366E1,-6.921905823E0,-1.061293030E-1,1.427315527E1
6.200443042E0,1.262070511E1,-6.466403046E0,-2.767744446E-1,1.418355279E1
6.210467042E0,1.263133301E1,-6.041586456E0,-6.891668701E-1,1.401878352E1
6.220491042E0,1.265288818E1,-5.714217224E0,-1.107546844E0,1.392747349E1
6.230515042E0,1.255394394E1,-5.383255463E0,-1.338965607E0,1.372493267E1
6.240540042E0,1.237641312E1,-5.129533081E0,-1.390907593E0,1.346931087E1
6.250564042E0,1.208556793E1,-5.037324829E0,-1.408421173E0,1.316887406E1
6.260588042E0,1.164009430E1,-5.024750977E0,-1.453477478E0,1.276136805E1
6.270612042E0,1.106005051E1,-4.945266266E0,-1.616638184E0,1.222267952E1
6.280636042E0,1.040800644E1,-4.775369568E0,-1.704355774E0,1.157737367E1
